Protocol,Domain,Path,Having_IP,URL_Length,Having_@_symbol,Redirection_//_symbol,Prefix_suffix_separation,Sub_domains,tiny_url,web_traffic,domain_registration_length,dns_record,statistical_report,age_domain,http_tokens,label
https,zerouno6.ch,/1/,0,0,0,0,0,0,0,1,1,0,0,1,0,1
https,coxium.vr2nr67ut.cn,,0,0,0,0,0,0,0,2,1,0,0,0,0,1
https,sites.google.com,/view/securites-ob/accueil,0,0,0,0,0,0,0,0,2,0,0,0,0,1
https,drive.google.com,/file/d/1GINBNlpVt7kpfNog9A68fqmn7k3aivUi,0,2,0,0,0,0,0,0,2,0,0,0,0,1
https,recoverphrase110.web.app,/,0,0,0,0,0,0,0,2,1,0,0,0,0,1
https,spk-kundendienst2022.com,/sicher-einloggen,0,0,0,0,1,0,0,1,1,0,1,0,0,1
https,bit.ly,/3reOvVV,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https,tinyurl.com,/BAPR-private,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https,ikpumariana43.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
http,www.sunbeltmembers.com,/dev/images/Billing/update/amazon/7d0a0bda329bbce1b11a/,0,1,0,0,0,0,0,1,2,0,0,2,0,1
https,agent.deribitbmyh.top,/,0,0,0,0,0,0,0,2,2,0,0,2,0,1
http,ht.ly,/HgAV30rUOHF,0,0,0,0,0,0,0,2,0,0,0,0,0,1
https,identifiez-vous598.yolasite.com,/,0,0,0,0,1,0,0,1,1,1,0,1,0,1
http,fidelitybank-mn.net,,0,0,0,0,1,0,0,1,1,0,0,0,0,1
http,package2021.blogspot.com,/,0,0,0,0,0,0,1,2,1,1,0,1,0,1
https,procservautomatizacion.com,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
http,109edc5b.ssdtfgyb09.pages.dev,/,0,0,0,0,0,2,0,1,0,0,0,0,0,1
http,blog.zhaimob.com,/zhaimob/,0,0,1,0,0,2,0,2,1,0,0,0,0,1
https,vk.com,/away.php,1,2,0,0,0,1,0,0,2,0,0,2,1,1
https,reviewpasswords18.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,www.lgtwealthmanagements.com,/login.html,0,0,0,0,0,2,0,1,1,0,0,0,0,1
http,br-binance.com,/home/controle.php,0,1,1,0,1,2,0,1,1,0,1,0,0,1
http,haunlimited.org,/disheartening.php,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,backend.qwth0582.xyz,/,0,0,0,0,0,0,0,1,2,0,0,0,0,1
https,recoverphrase486.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,fgdgf.zfuzgbd.cn,,0,0,0,0,0,0,0,1,1,0,0,0,0,1
http,pecoranigh.t.justns.ru,/,0,0,0,0,0,2,0,2,1,0,0,0,0,1
https,ameli-frconnect.fr,/,0,0,0,0,1,0,0,1,1,0,1,1,0,1
https,micuenta01.github.io,/mi,0,0,0,0,0,0,0,1,1,0,0,1,0,1
https,08863299.sso-secure-mail0454etr.pages.dev,/,0,1,1,0,1,1,0,1,0,0,0,0,0,1
https,bit.ly,/3d7eZUB,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https,mexcby.com,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,h5.hiflyk75995.top,/,0,0,0,0,0,0,0,1,2,0,0,0,0,1
http,congresosba.com.ar,/dbox%20(2)/vinc/,0,0,0,0,0,0,0,1,1,0,0,2,0,1
http,site9434107.92.webydo.com,/,0,0,0,0,0,2,0,2,2,0,0,2,0,1
https,www.gonzaleztransformacion.com.mx,/wc-logs/postbank/home/pstB-id.php,0,1,0,0,0,1,0,2,0,0,0,0,0,1
https,recoverphrase2.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,t.co,/7NvaA7gSHn,0,2,0,0,0,0,1,0,1,0,0,0,0,1
http,bit.do,/fTYVD,0,0,0,0,0,0,1,0,1,0,0,0,0,1
https,prestam1spe.zonasegvrap1chincha-pe.online,/,0,0,0,0,1,0,0,1,1,0,1,1,0,1
https,reviewpasswords29.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,klockorochsmycken.se,/wp-content/uploads/2020/12/index.html,0,1,0,0,0,0,0,2,1,0,0,0,0,1
https,recoverphrase257.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,recoverphrase65.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,recoverphrase70.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,mail-ssocloud-srvr67yhguh.pages.dev,/,0,0,0,0,1,0,0,1,0,0,0,1,0,1
https,sites.google.com,/view/orangemyconnect/accueil,0,0,0,0,0,0,0,0,2,0,0,2,0,1
https,vk.com,/away.php,0,1,1,0,0,1,0,0,2,0,0,2,1,1
http,www.storenike365.top,/M,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,swisspost-784gf5.softr.app,/,0,0,0,0,1,0,0,0,1,0,0,1,0,1
http,bokepp-viral-indo.duckdns.org,/,0,0,0,0,1,0,0,1,1,0,0,1,0,1
http,city-of-jazz.de,/modules/account.php,0,1,0,0,1,0,0,1,1,0,0,1,0,1
https,macst.cc,/ue/retailresearch.emirates.claim.gift-cards/s6.html,0,2,0,0,0,1,0,1,1,0,0,0,0,1
https,beautybydriphigh.com,/wabet/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,sebene27.github.io,/apple.com-clone-bootstrap/,0,0,0,0,0,2,0,1,1,0,0,1,0,1
https,recoverphrase213.web.app,/,0,0,0,0,0,0,0,1,1,0,0,1,0,1
https,key-drcp.com,,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,recoverphrase37.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,thesmartarchitecture.com,/correos/Seleccione_medio_de_pago.php,0,2,0,0,0,0,0,2,1,0,0,0,0,1
https,auto-kddl.etdbd.icu,/,0,0,0,0,1,0,0,1,1,0,1,1,0,1
https,fghth.jxko0sjh.cn,,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,damp-f43e.recovery-page-secur.workers.dev,,0,0,0,0,1,2,0,1,1,0,0,0,0,1
https,cfa1d829.sibforms.com,/serve/MUIEAMDY1-jLm92JUhiOTsRpXyRkF1IplKwUIn_oOrRLIKzM0PvuMCdyMCtqT1GTe-qFCUCbUpCDTShe2oy_CTGBin8v2nK-7sAzrX95OE2bPe650-NSlxY3PNjJv3-4ERZwl5NUTa4st7zKGS1GZrLN9So8uiPfoER3k_HJIe3l5C_eaUCzYWmvN9nRGMF5qztnEUTyPhw51gbs,0,1,0,0,0,0,0,0,2,0,0,2,0,1
http,joingrup.bokepluar.asli2022.xyz,/,0,0,0,0,0,2,0,1,1,0,1,0,0,1
http,site9423623.92.webydo.com,/,0,0,0,0,0,2,0,2,2,0,0,2,0,1
https,recoverphrase493.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,mpagosecurityssl-br.pagina-oficial.com,/,0,2,0,0,1,0,0,2,2,0,0,2,0,1
https,backend.itbitwde.top,/,0,0,0,0,0,0,0,1,2,0,0,0,0,1
https,theneontree.in,/wp-content/aaaa.php,0,0,0,0,0,0,0,2,1,0,0,0,0,1
http,metamassklogins-us.tumblr.com,,0,0,0,0,1,0,0,1,0,0,0,0,0,1
https,docs.google.com,/forms/d/e/1FAIpQLSdFYxb1kJJvKaiwbbpbGr0DfAq1Xx2ehHzBXnt3adnDsSy1Yw/viewform,0,1,0,0,0,0,0,0,2,0,0,0,0,1
https,recoverphrase208.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,www.lisfer-resoetnno.icu,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,docsharex-authorize.web.app,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
http,www.bancaporlnternetlnterbarnk.gk2q94tj.xyz,/,0,0,0,0,0,2,0,1,1,0,0,2,0,1
http,walletvalidators.com,/validation.php,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,recoverphrase350.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
http,cameback-mordecai.com,/china/index.php,0,0,0,0,1,0,0,2,1,0,0,0,0,1
https,recoverphrase465.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,pe1ny7sg5wrbs-hgvt6qjdpb.web.app,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,communitychurch-my.sharepoint.com,/:b:/g/personal/infonoreply_communitychurch_tv/EbuRRkY2tKlImIIiqF0Ia5kBbhKaXaypf06-08Wf9wjEBQ,0,1,0,0,1,0,1,1,2,0,0,2,0,1
https,slowlinebag.jp,/wp-content/cache/login/glycosine/urechitoxin_archicleistogamy.html,0,1,0,0,0,0,0,1,1,0,0,1,0,1
https,bujikena.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,recoverphrase391.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,firebasestorage.googleapis.com,/v0/b/outlook-4c0f2.appspot.com/o/books%2FWebmail.htm,0,1,1,0,0,1,1,0,1,1,0,1,0,1
http,www.ratewatch.net,/cc/snap/Xej2aEQavwZp3b2WGXhE2tI8g46HugMOW/1650117966/672515249291996894535_R_109_temp.html,0,1,0,0,0,2,0,1,1,0,0,0,0,1
http,xj33s.mjt.lu,/lnk/AVcAABaXZR8AAAAAAAAAABCd7ncAAAAAovwAAAAAABUjnQBfvN0oSumPedHwRbK8BJBALeXLiwAU7dQ/3/1UV6iTBBt_5XeYEiCtWZVg/aHR0cHM6Ly9iaXQubHkvM280Nzh1VA,0,1,0,0,0,0,0,0,1,0,0,1,0,1
https,salmanfarsi01.github.io,/Facbook-Login-and-signin-clone/,0,2,0,0,0,0,0,1,1,0,0,1,0,1
https,linktr.ee,/BT5644,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,qsh74pekkv5e8.clickfunnels.com,/optin1640367371837,0,2,0,0,0,0,0,0,2,0,0,2,0,1
https,h5.gicsdh.cc,/,0,0,0,0,0,0,0,1,2,0,0,2,0,1
http,ftx012.com,/index/index/home,0,0,0,0,0,0,0,1,2,0,0,2,0,1
https,reviewpasswords35.web.app,//,0,0,0,1,0,0,0,1,1,0,0,0,0,1
https,storage.cloud.google.com,/acc03lzzl4m3izm03iauserpowa.appspot.com/index.html,0,1,1,0,0,1,1,0,2,0,0,0,0,1
https,backend.zbgstmkgw.top,/,0,0,0,0,0,0,0,1,1,0,1,0,0,1
https,sites.google.com,/view/utereue/home,0,0,0,0,0,0,0,0,2,0,0,0,0,1
https,recoverphrase330.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,www.jcass.co.jp-service-traniid-0001-0001n.lukpkmm.cn,,0,2,0,0,1,1,0,1,1,0,0,0,0,1
https,ovh-cl0ud.web.app,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,lnkd.in,/ez2wD7TG,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https,www.chinmayavidyalayarspuram.com,/js2/linkedin/linknewin/LINKEDIN/,0,2,0,0,0,0,0,2,1,0,0,0,0,1
https,sunnylandingpages.com,/usroutput/themeset1_2022-01-24-15-44-12/,0,2,0,0,0,0,0,2,2,0,0,2,0,1
http,dyn.co,/7BZyWbo,0,0,0,0,0,0,0,2,1,0,0,0,0,1
https,recoverphrase11.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,connecti-auonepay-jp.gjffnsw.cn,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,www.gicsingaporetrade.com,/login.html,0,0,0,0,0,2,0,1,1,0,0,0,0,1
http,aromatic.webenliven.in,/wp-admin/css/trust/sun/cd.php,0,1,0,0,0,2,0,1,1,0,0,0,0,1
https,inpost-pl-zai.accept8145.me,,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,ikpumariana37.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,psd2-kunde95133.info,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,www.enbolivia.com,/file/tor/,0,0,0,0,0,0,0,2,2,0,0,2,0,1
https,sites.google.com,/view/form-recovery/details,0,0,0,0,0,0,0,0,2,0,0,0,0,1
https,pathospitals.com,/wp-admin/user/schwab_policy/home/login.php,0,2,0,0,0,0,0,1,2,0,0,2,0,1
http,a.60b7ac265566e3da4341f765b2d2a73200f8f1db57b0b005a1afdc00.com,/,0,2,0,0,0,0,0,1,2,0,0,2,0,1
https,recoverphrase225.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,oneone-a38ef.web.app,/,0,2,1,0,1,2,0,1,1,0,0,0,0,1
http,208.82.115.230,/wp-includes/css/en/error.php,1,0,0,0,0,1,0,1,1,0,0,2,0,1
https,recoverphrase274.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,docs.google.com,/forms/d/e/1FAIpQLSdYBQFLFptObqsLhflYTIC3G936BNoJaljZTk6Ct1d5MJvnnw/viewform,0,1,0,0,0,0,0,0,2,0,0,2,0,1
https,airdropbysolana.com,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,recoverphrase270.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,yted23.hyperphp.com,/,0,0,0,0,0,0,0,2,1,0,0,0,0,1
https,lnk.to,/jHwP73lD/,0,2,0,0,0,0,0,0,1,0,0,1,0,1
http,179.43.140.208,/ch/chase/card_info.html,1,0,0,0,0,1,0,1,1,0,0,1,0,1
http,verificationmetamask.rf.gd,,0,0,0,0,0,0,0,0,1,0,0,1,0,1
https,cutt.ly,/aOOOohF,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https,alinafischer.clickfunnels.com,/optin1647044856795,0,2,0,0,0,0,0,0,2,0,0,2,0,1
https,reviewpasswords35.firebaseapp.com,,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,baradua.it,/wp/wp-content/plugins/MADE/files/top.html,0,2,0,0,0,0,0,1,1,0,0,0,0,1
http,www.stolizaparketa.ru,/wp-content/themes/twentyfifteen/css/read/chinavali/index.php,0,1,1,0,0,1,0,1,1,0,0,0,0,1
https,unojapano.com,/wp-admin/orange/orange,0,0,0,0,0,0,0,2,1,0,0,0,0,1
https,hacof.com,/type/user,0,1,0,0,0,0,0,1,1,0,0,0,0,1
https,recoverphrase103.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,oneone-a38ef.web.app,/,0,2,1,0,1,1,0,1,1,0,0,0,0,1
https,fhfggh.ksife401.cn,,0,0,0,0,0,0,0,2,1,0,0,0,0,1
https,www.jcaoss.co.jp-service-traniid-0001-0001m.xrocxul.cn,/pc/jaccs_login.php,0,1,0,0,1,1,0,1,1,0,0,0,0,1
https,networksolutions-fd.web.app,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,sport.protected-secur.workers.dev,/,0,0,0,0,1,2,0,1,1,0,0,0,0,1
https,recoverphrase382.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,infosprologinmatrisemomols.yolasite.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,connecti-auonepay-jp.nntftsy.cn,/login.php,0,1,0,0,1,2,0,1,1,0,0,0,0,1
https,drbazzpinx.topijerami.workers.dev,/,0,0,0,0,0,2,0,1,1,0,0,0,0,1
https,109edc5b.ssdtfgyb09.pages.dev,/,0,0,0,0,0,2,0,1,0,0,0,0,0,1
https,umu.link,/SDGBHJLKKJGGFH,0,0,0,0,0,0,0,2,1,0,0,0,0,1
https,caseid4785055283customerservice.blogspot.com,/,0,0,0,0,0,0,1,1,1,1,0,1,0,1
https,sparkasse-finanzgruppe.de,/anmelden,0,0,0,0,1,0,0,1,1,0,0,1,0,1
https,daycoval.contrato.srv.br,/,0,0,0,0,0,2,0,1,0,0,0,2,0,1
http,solanahackerhouse.com,,0,0,0,0,0,0,0,1,2,0,0,2,0,1
http,tellmeliu.github.io,/proyecto,0,0,0,0,0,0,0,1,1,0,0,1,0,1
https,warriorplus.com,/o2/a/f5s4y/0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,tecmachine.com.br,/data/api/conta.stone.com.br/login1/index.php,0,2,0,0,0,1,0,1,1,0,0,2,0,1
https,recoverphrase93.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,recoverphrase345.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
http,xj4og.mjt.lu,/lnk/AMQAAIpNQI0AAAAAAAAAALqcb3oAAYCsRpIAAAAAABUnawBfvNYtv3QL9XNmSZWrZ8exP-sgbQAU8Vk/3/OxVgdi9NhvhhZvfHBwlGLA/aHR0cHM6Ly9iaXQubHkvM280Nzh1VA,0,1,0,0,0,0,0,0,1,0,0,1,0,1
https,forms.gle,/xxJQMu6LuzkpNALG6,0,0,0,0,0,0,0,0,1,0,0,1,0,1
https,recoverphrase69.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,sites.google.com,/view/orangeban/accueil,0,0,0,0,0,0,0,0,2,0,0,0,0,1
https,docu-shar3point-st0rage.firebaseapp.com,/,0,0,0,0,1,0,0,1,1,1,0,1,0,1
http,metamask-welb.com,,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,trre.batoota.pk,/IN/,0,0,0,0,0,0,0,2,1,0,0,1,0,1
https,andersonstrategic.com.au,/sl.html,0,2,1,0,0,1,0,1,1,0,0,1,0,1
https,server-networksolutions.web.app,/,0,2,1,0,1,2,0,1,1,0,0,0,0,1
https,share-eu1.hsforms.com,/1nf2c-aODRjqDZGGr2Mg9xAevrta,0,2,0,0,1,0,0,0,2,0,0,2,0,1
http,newrydramafestival.co.uk,/actutre/ourtimepge/v3/,0,2,0,0,0,0,0,1,1,0,0,0,0,1
https,recoverphrase138.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,recoverphrase470.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,formez-vous.eligibilite-web.com,/index.php,0,1,0,0,1,2,0,2,1,0,0,0,0,1
https,firebasestorage.googleapis.com,/v0/b/dr-clin-c4f68.appspot.com/o/drweb.html,0,1,1,0,0,1,1,0,1,1,0,1,0,1
https,recoverphrase216.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,www.redmunicipal.co,,0,0,0,0,0,0,0,1,2,0,0,2,0,1
https,smbc.co.jp.xazee.com,/client/index.php,0,0,0,0,0,1,0,1,1,0,0,0,0,1
https,www.docentroland.com,/,0,0,0,0,0,0,0,2,2,0,0,2,0,1
http,perrypipe.com,/.anjelo/emr.nairs/mccb.php,0,0,0,0,0,1,0,1,2,0,0,2,0,1
https,builmon.xyz,/geo/nl/eur/register/5/index_auth.php,0,2,0,0,0,0,0,2,2,0,1,0,0,1
https,mpsienaservizioantifrode.com,/,0,0,0,0,0,0,0,1,1,0,1,0,0,1
http,fb7927.bget.ru,/to.php,0,0,0,0,0,2,0,2,1,0,0,0,0,1
https,sites.google.com,/view/chamekesa/accueil,0,0,0,0,0,0,0,0,2,0,0,2,0,1
https,www.bombocriptgame.com,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,support-axiewallet.com,/,0,0,0,0,1,0,1,1,1,0,0,2,0,1
https,winsen.biz,/,0,0,0,0,0,0,0,0,1,0,0,1,0,1
https,brilliantjewelryshopapp.web.app,/,0,0,0,0,0,0,0,2,1,0,0,0,0,1
https,9ftytucsh4ph.clickfunnels.com,/optin1640119264426,0,2,0,0,0,0,0,0,2,0,0,2,0,1
http,ns2.nzservers.net,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,pdf-cloud-document.weeblysite.com,/,0,0,0,0,1,0,0,0,2,0,0,2,0,1
https,recoverphrase195.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,cutt.ly,/3YQoKjG,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https,absolutepleasure.com.my,/rest,0,0,0,0,0,0,0,1,1,0,0,1,0,1
https,spectrumstorageaccess.yahoosites.com,/,0,0,0,0,0,0,0,2,2,0,0,2,0,1
https,sfex12sec.web.app,/index.html,0,1,0,0,0,2,0,1,1,0,0,0,0,1
http,dl.9xu.com,/js/ueditor/lang/zh-cn/images/superstitions.php,0,1,0,0,0,2,0,2,2,0,0,2,0,1
https,online.asb.co.nz-home-fnc.cloudns.ph,/ASB/online.asb..co.nz/home.php,0,1,0,0,1,1,0,2,1,0,0,1,0,1
https,flow.page,/btinternetwebmail,0,0,0,0,0,0,0,2,1,0,0,0,0,1
https,forms.gle,/8EPXhwDAPiAB7mfW7,0,0,0,0,0,0,0,0,1,0,0,1,0,1
http,www.nbmediation.com,/invoice0/Super-Nice-Office365/off/,0,2,0,0,0,0,0,1,0,0,0,0,0,1
https,www.alinachopra.com,/blog/wp-content/themes/10/,0,2,0,0,0,0,0,2,2,0,0,2,0,1
https,handvina.com,/wp-includes/certificates/enviar03.php,0,2,0,0,0,0,0,1,1,0,0,0,0,1
https,pandbproductions.co.uk,/home/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,backend.orientalmkdw.top,/,0,0,0,0,0,0,0,1,1,0,1,0,0,1
https,recoverphrase238.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
http,drmarciovaleriano.com.br,/wp-content/languages/plugins/DE-de/meine/7QwjPywOsZ19g3E1C/meine.Anmelden.php,0,1,0,0,0,1,0,1,1,0,0,2,0,1
https,everythingmobilelimited-my.sharepoint.com,/personal/jameswaterston_everythingmobilelimited_onmicrosoft_com/_layouts/15/onedrive.aspx,0,1,0,0,1,2,1,1,2,0,0,2,0,1
http,arcqca-secure-doc.ga,/adobe/email/security/,0,0,0,0,1,0,0,1,1,0,0,1,0,1
https,googleweblight.com,/i,0,1,1,0,0,1,1,0,2,0,0,2,0,1
https,forms.monday.com,/forms/5ed641e5cabd481304386f35b9120276,0,2,0,0,0,0,0,0,2,0,0,2,0,1
https,www.isfirsatibul.com,/m1/NetVip/main,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,summer-surf-9998.on.fleek.co,/,0,0,0,0,1,2,0,0,1,0,0,0,0,1
https,1fd9666a.sibforms.com,/serve/MUIEALGXyHe4YeqOo_Jp2A83AvvWib8JTABLKLlEpDnaF3S4uYJNixbsP3BZDFMZaqaWPvLPJQ_AKsmTeeVCDDQaqFLd6oPKNJKI6wDGwdsY4gfXX-UW6QZwj0EHdvILBk8Gg7KWEwHFJeuFJKGpwHQGEyhGbAmNaTtH8bTvextRaXWWlJvd2Fa8bGEVWHYxuYuD31s4yfqHo2zd,0,1,0,0,0,0,0,0,2,0,0,2,0,1
https,backend.bhiflyk82221.xyz,/,0,0,0,0,0,0,0,1,2,0,0,0,0,1
https,vk.com,/away.php,0,2,0,0,0,2,0,0,2,0,0,2,1,1
https,www.coinegghkpd.com,/,0,0,0,0,0,0,0,1,1,0,0,2,0,1
https,reviewpasswords26.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,serviziompsienastorno.com,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,oneone-a38ef.web.app,/,0,0,1,0,1,2,0,1,1,0,0,0,0,1
http,www.liquidgeneration.com,/,0,0,0,0,0,0,0,2,1,0,0,0,0,0
http,www.onlineanime.org,/,0,0,0,0,0,0,0,1,1,0,1,0,0,0
http,www.ceres.dti.ne.jp,/~nekoi/senno/senfirst.html,0,0,0,0,0,1,0,0,1,0,0,1,0,0
http,www.galeon.com,/kmh/,0,0,0,0,0,0,0,0,2,0,0,2,0,0
http,www.fanworkrecs.com,/,0,0,0,0,0,0,0,1,2,0,0,2,0,0
http,www.animehouse.com,/,0,0,0,0,0,0,0,2,2,0,0,2,0,0
http,www2.117.ne.jp,/~mb1996ax/enadc.html,0,0,0,0,0,1,0,2,1,0,0,1,0,0
http,archive.rhps.org,/fritters/yui/index.html,0,0,0,0,0,2,0,2,1,0,0,0,0,0
http,www.freecartoonsex.com,/,0,0,0,0,0,0,1,1,2,0,0,2,0,0
http,www.cutepet.org,/,0,0,0,0,0,0,0,1,1,0,0,0,0,0
http,www.taremeparadise.com,/,0,0,0,0,0,0,0,2,1,0,0,0,0,0
http,www.internetdump.com,/users/pornographite/index1.html,0,2,0,0,0,2,0,1,2,0,0,2,0,0
http,darkkaminari.net,,0,0,0,0,0,0,0,1,2,0,0,2,0,0
http,www.iei.net,/~bkos1/velneko.htm,0,0,0,0,0,2,0,1,0,0,1,0,0,0
http,www9.kinghost.com,/fetish/hentaibee/,0,0,0,0,0,0,1,0,2,0,0,2,0,0
http,www.jasonmeador.com,/,0,0,0,0,0,0,0,1,1,0,0,0,0,0
http,www.geocities.com,/kaseychan17/index.html,0,0,0,0,0,2,0,2,2,0,0,2,0,0
http,www.angelfire.com,/journal/coldlemonade/index.html,0,2,0,0,0,2,0,0,1,0,0,2,0,0
http,e.webring.com,/hub,0,2,0,0,0,0,0,2,2,0,0,2,0,0
http,www.nemurokinenkan.net,,0,0,0,0,0,0,0,1,1,1,1,1,0,0
http,j-heaven.tripod.com,/library.htm,0,0,0,0,1,2,0,1,1,0,0,2,0,0
http,www.angelfire.com,/poetry/nicolesstories/,0,0,0,0,0,0,0,0,1,0,0,2,0,0
http,thesheeparecoming.tripod.com,/papercrane/,0,0,0,0,0,0,0,1,1,0,0,2,0,0
http,www.geocities.com,/eddie_monsoon2002/,0,0,0,0,0,0,0,2,2,0,0,2,0,0
http,www.shokushu.com,/,0,0,0,0,0,0,0,1,1,0,0,0,0,0
http,www.geocities.com,/timessquare/arcade/7810/p_hgames.htm,0,2,0,0,0,2,0,2,2,0,0,0,0,0
http,www.hentaisocialclub.com,/ganguro/index.html,0,0,0,0,0,2,0,2,2,0,0,2,0,0
http,ryogamasaki.netfirms.com,/,0,0,0,0,0,0,0,0,0,0,1,0,0,0
http,members.tripod.com,/~chaz16/3.html,0,0,0,0,0,2,0,2,1,0,0,2,0,0
http,www.hentai-comics.com,/,0,0,0,0,1,0,0,1,1,0,0,0,0,0
http,www.jastusa.com,/,0,0,0,0,0,0,0,2,1,0,0,0,0,0
http,www.peachprincess.com,/,0,0,0,0,0,0,0,1,1,0,0,0,0,0
http,www.g-collections.com,,0,0,0,0,1,0,0,1,1,0,0,0,0,0
http,www.hentai-games.com,/,0,0,0,0,1,0,0,1,2,0,0,2,0,0
http,www.canadahentai.com,,0,0,0,0,0,0,0,1,1,1,1,1,0,0
http,www.hirameki-int.com,,0,0,0,0,1,0,1,1,2,0,1,2,0,0
http,www.himeyashop.com,/,0,0,0,0,0,0,0,1,1,0,0,0,0,0
http,www.jlist.com,/,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http,www.clubspooey.com,/spooey/,0,0,0,0,0,0,0,1,1,1,1,1,0,0
http,www.hentaigamer.com,,0,0,0,0,0,0,0,2,0,0,0,0,0,0
http,www.pcrdist.com,,0,0,0,0,0,0,1,2,1,0,0,0,0,0
http,www.densetsu.com,/,0,0,0,0,0,0,0,2,1,0,0,0,0,0
http,www.animetric.com,/bgames.html,0,0,0,0,0,2,0,1,2,0,0,2,0,0
http,www.jmate.com,/home.html,0,0,0,0,0,2,0,1,1,0,0,0,0,0
http,www.three-musketeers.net,/mike/animeopinions.html,0,2,0,0,1,2,0,1,2,0,0,2,0,0
http,engbishoujo.tripod.com,,0,0,0,0,0,0,0,1,1,0,0,2,0,0
http,www.somethingawful.com,/hentai/,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http,www.geocities.com,/aetus_kane/reviews.html,0,0,0,0,0,2,0,2,2,0,0,2,0,0
